work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_location,remote_ratio,company_location,company_size,employee_residence
2023,Entry-level,Full Time,Data Scientist,800000,INR,9727,IN,0,India,Large,India
2023,Senior,Full Time,Data Analyst,80000,USD,80000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,52500,USD,52500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,250000,USD,250000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,162500,USD,162500,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Analyst,85000,USD,85000,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Analyst,75000,USD,75000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,153600,USD,153600,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,106800,USD,106800,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,165000,USD,165000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,124000,USD,124000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,115934,USD,115934,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,81666,USD,81666,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,167580,USD,167580,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,87980,USD,87980,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,250000,USD,250000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,63000,USD,63000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,253750,USD,253750,ES,0,Spain,Medium,Spain
2023,Senior,Full Time,Data Scientist,169200,USD,169200,ES,0,Spain,Medium,Spain
2023,Senior,Full Time,Data Scientist,253750,USD,253750,ES,0,Spain,Medium,Spain
2023,Senior,Full Time,Data Scientist,169200,USD,169200,ES,0,Spain,Medium,Spain
2023,Mid-level,Full Time,Data Scientist,170000,USD,170000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,120000,USD,120000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,124740,USD,124740,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,65488,USD,65488,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,213580,USD,213580,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,163625,USD,163625,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Engineer,12000,USD,12000,VN,0,VN,Large,VN
2022,Senior,Full Time,Machine Learning,375000,USD,375000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,95000,EUR,101943,IE,100,Ireland,Medium,Ireland
2023,Mid-level,Full Time,Data Analyst,1350000,INR,16414,IN,100,India,Large,India
2023,Senior,Full Time,Machine Learning,220000,USD,220000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,170000,USD,170000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,235000,USD,235000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,210000,USD,210000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Architect,180000,USD,180000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Architect,115000,USD,115000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Architect,200000,USD,200000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Architect,115000,USD,115000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,231250,USD,231250,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,138750,USD,138750,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,284310,USD,284310,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,153090,USD,153090,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,160000,USD,160000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,75000,USD,75000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,125000,USD,125000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,105000,USD,105000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,90000,GBP,109371,GB,0,United Kingdom,Medium,United Kingdom
2023,Mid-level,Full Time,Data Analyst,70000,GBP,85066,GB,0,United Kingdom,Medium,United Kingdom
2023,Entry-level,Full Time,Data Analyst,55000,USD,55000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Analyst,48000,USD,48000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Analyst,100000,USD,100000,US,50,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,225900,USD,225900,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,156400,USD,156400,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,250000,USD,250000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,162500,USD,162500,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,318300,USD,318300,US,100,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,188800,USD,188800,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,385000,USD,385000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,60000,USD,60000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,110000,USD,110000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,95000,USD,95000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,145000,USD,145000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,135000,USD,135000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,180180,USD,180180,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,106020,USD,106020,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,93919,USD,93919,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,51962,USD,51962,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,241871,USD,241871,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,133832,USD,133832,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,170000,USD,170000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,90000,USD,90000,US,100,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,210914,USD,210914,US,100,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,116704,USD,116704,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,192500,USD,192500,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,140000,USD,140000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,149076,USD,149076,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,82365,USD,82365,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,36000,USD,36000,MX,100,Mexico,Small,Mexico
2023,Senior,Full Time,Data Scientist,175000,USD,175000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,148750,USD,148750,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,370000,USD,370000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,200000,USD,200000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,235000,USD,235000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,185000,USD,185000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,100000,GBP,121523,GB,0,United Kingdom,Medium,United Kingdom
2023,Mid-level,Full Time,Machine Learning,80000,GBP,97218,GB,0,United Kingdom,Medium,United Kingdom
2023,Senior,Full Time,Data Scientist,216100,USD,216100,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,140800,USD,140800,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,120000,GBP,145828,GB,0,United Kingdom,Medium,United Kingdom
2023,Mid-level,Full Time,Machine Learning,100000,GBP,121523,GB,0,United Kingdom,Medium,United Kingdom
2023,Senior,Full Time,Machine Learning,50000,EUR,53654,NL,100,Canada,Large,Canada
2023,Entry-level,Full Time,Data Scientist,110000,USD,110000,US,50,USA,Small,USA
2023,Senior,Full Time,Data Engineer,128000,USD,128000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,81500,USD,81500,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,55000,GBP,66837,GB,100,United Kingdom,Medium,United Kingdom
2023,Mid-level,Full Time,Data Engineer,52000,GBP,63192,GB,100,United Kingdom,Medium,United Kingdom
2023,Mid-level,Full Time,Data Analyst,50000,GBP,60761,GB,0,United Kingdom,Medium,United Kingdom
2023,Mid-level,Full Time,Data Analyst,45000,GBP,54685,GB,0,United Kingdom,Medium,United Kingdom
2023,Expert,Full Time,Data Engineer,284000,USD,284000,US,100,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,236000,USD,236000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,248100,USD,248100,CA,0,Canada,Medium,Canada
2023,Senior,Full Time,Data Scientist,145900,USD,145900,CA,0,Canada,Medium,Canada
2023,Senior,Full Time,Machine Learning,155850,USD,155850,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,102544,USD,102544,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,151410,USD,151410,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,115360,USD,115360,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,62000,EUR,66531,ES,100,Spain,Medium,Spain
2023,Mid-level,Full Time,Data Engineer,55000,EUR,59020,ES,100,Spain,Medium,Spain
2023,Senior,Full Time,Data Scientist,170000,CAD,125686,CA,50,Canada,Medium,Canada
2023,Senior,Full Time,Data Engineer,100000,USD,100000,NL,50,Netherland,Large,Netherland
2023,Entry-level,Full Time,Data Scientist,1050000,INR,12767,IN,50,India,Large,India
2023,Senior,Full Time,Data Scientist,250000,USD,250000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,162500,USD,162500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,185000,USD,185000,GB,0,United Kingdom,Medium,United Kingdom
2023,Senior,Full Time,Data Scientist,120250,USD,120250,GB,0,United Kingdom,Medium,United Kingdom
2023,Entry-level,Full Time,Data Engineer,25000,EUR,26827,DE,100,Germany,Large,Germany
2022,Entry-level,Full Time,Data Scientist,180000,USD,180000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,85000,USD,85000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,70000,USD,70000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,135000,USD,135000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,100000,USD,100000,US,100,USA,Medium,USA
2023,Expert,Full Time,Data Analyst,155000,USD,155000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Analyst,140000,USD,140000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,204500,USD,204500,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,142200,USD,142200,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,226700,USD,226700,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,133300,USD,133300,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,225000,USD,225000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,156400,USD,156400,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,163800,USD,163800,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,126000,USD,126000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,163800,USD,163800,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,126000,USD,126000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,220000,USD,220000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,150000,USD,150000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,145000,USD,145000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,115000,USD,115000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,204500,USD,204500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,138900,USD,138900,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,162500,USD,162500,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Engineer,130000,USD,130000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,150000,USD,150000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,107000,USD,107000,US,100,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,175000,USD,175000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,110000,USD,110000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,226700,USD,226700,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,133300,USD,133300,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,252000,USD,252000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,129000,USD,129000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,150000,USD,150000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,125000,USD,125000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,252000,USD,252000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,129000,USD,129000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,225000,USD,225000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,156400,USD,156400,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,23000,USD,23000,IN,100,India,Large,India
2023,Mid-level,Full Time,Machine Learning,110000,USD,110000,US,100,USA,Large,USA
2023,Senior,Full Time,Data Engineer,265000,USD,265000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,182750,USD,182750,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,130000,USD,130000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,153600,USD,153600,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,106800,USD,106800,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,137500,USD,137500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,81500,USD,81500,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Scientist,314100,USD,314100,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Scientist,195800,USD,195800,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,205000,USD,205000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,180000,USD,180000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,165000,USD,165000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,144000,USD,144000,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Analyst,160000,USD,160000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,200000,USD,200000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,145000,USD,145000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,150000,USD,150000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,199000,USD,199000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,112000,USD,112000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,105000,USD,105000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,70000,USD,70000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Engineer,130000,USD,130000,SE,100,Sweden,Small,Sweden
2023,Senior,Full Time,Data Analyst,180180,USD,180180,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,106020,USD,106020,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Engineer,160000,USD,160000,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Engineer,135000,USD,135000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,183000,USD,183000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,134000,USD,134000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,220000,USD,220000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,150000,USD,150000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,350000,USD,350000,US,0,USA,Large,USA
2023,Senior,Full Time,Data Scientist,262500,USD,262500,US,0,USA,Large,USA
2023,Senior,Full Time,Data Analyst,122000,USD,122000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,94000,USD,94000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,276000,USD,276000,US,0,USA,Medium,USA
2023,Senior,Full Time,Machine Learning,184000,USD,184000,US,0,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,310000,USD,310000,US,100,USA,Medium,USA
2023,Expert,Full Time,Data Engineer,239000,USD,239000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,225000,USD,225000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,156400,USD,156400,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,180000,USD,180000,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Machine Learning,150000,USD,150000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,228000,USD,228000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,152000,USD,152000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,209450,USD,209450,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,158677,USD,158677,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,175000,USD,175000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,145000,USD,145000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,240000,USD,240000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,170000,USD,170000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,103200,USD,103200,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,61200,USD,61200,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,155000,USD,155000,US,100,USA,Large,USA
2021,Entry-level,Full Time,Data Engineer,90000,SGD,66970,SG,50,Singapore,Large,Singapore
2023,Senior,Full Time,Data Scientist,59000,EUR,63312,CY,50,EE,Large,EE
2023,Senior,Full Time,Data Scientist,237000,USD,237000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,145000,USD,145000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,240000,USD,240000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,139000,USD,139000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Architect,174500,USD,174500,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Architect,113000,USD,113000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,130000,USD,130000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,87000,USD,87000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,160000,USD,160000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,108000,USD,108000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,165000,USD,165000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,107250,USD,107250,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,300000,USD,300000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,119000,USD,119000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,285800,USD,285800,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Scientist,154600,USD,154600,US,100,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,5000000,INR,60795,IN,50,India,Large,India
2023,Entry-level,Full Time,Data Analyst,30000,USD,30000,AR,100,USA,Small,USA
2023,Mid-level,Full Time,Data Scientist,220000,USD,220000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Scientist,195000,USD,195000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,168400,USD,168400,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,105200,USD,105200,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,206000,USD,206000,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,160000,USD,160000,US,0,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,200000,USD,200000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,175000,USD,175000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,231250,USD,231250,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Analyst,138750,USD,138750,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,153000,USD,153000,CA,100,Canada,Medium,Canada
2023,Senior,Full Time,Data Engineer,94000,USD,94000,CA,100,Canada,Medium,Canada
2023,Senior,Full Time,Data Engineer,240500,USD,240500,US,0,USA,Large,USA
2023,Senior,Full Time,Data Engineer,123700,USD,123700,US,0,USA,Large,USA
2023,Senior,Full Time,Data Engineer,160000,USD,160000,US,100,USA,Medium,USA
2023,Senior,Full Time,Data Engineer,90000,USD,90000,US,100,USA,Medium,USA
2023,Entry-level,Full Time,Data Scientist,124234,USD,124234,US,0,USA,Medium,USA
2023,Entry-level,Full Time,Data Scientist,74540,USD,74540,US,0,USA,Medium,USA
2023,Mid-level,Full Time,Data Analyst,109000,USD,109000,US,0,USA,Medium,USA
